CELL_HEADER kernel,sign,source,target,got,expected,word_bad,field_bad,phase,ancilla,source_bad,control_bad,toffoli_sum64,peak,emitted_toffoli
CELL fused_double,1,0x1,0x1,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0x2,0x3,0x3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0x1000003d0,0x20000079f,0x20000079f,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0x1000003d1,0x2000007a1,0x2000007a1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0x1000003d2,0x2000007a3,0x2000007a3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2a,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2a,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x1,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x2,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x1000003d0,0x20000079e,0x20000079e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x1000003d1,0x2000007a0,0x2000007a0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x1000003d2,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc29,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc29,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff861,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff861,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff863,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff863,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x1000003d0,0x1000003d0,0x1000003d0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x1000003d1,0x1000003d2,0x1000003d2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x1000003d2,0x1000003d4,0x1000003d4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff860,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff860,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff862,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff862,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x1000003d0,0x1000003cf,0x1000003cf,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x1000003d1,0x1000003d1,0x1000003d1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x1000003d2,0x1000003d3,0x1000003d3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85a,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85a,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff861,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff861,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x1000003d0,0x1000003ce,0x1000003ce,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x1000003d1,0x1000003d0,0x1000003d0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x1000003d2,0x1000003d2,0x1000003d2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff859,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff859,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe1a,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe1a,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe1c,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe1c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d0,0x80000000000000000000000000000000000000000000000000000001800005b8,0x80000000000000000000000000000000000000000000000000000001800005b8,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d1,0x80000000000000000000000000000000000000000000000000000001800005ba,0x80000000000000000000000000000000000000000000000000000001800005ba,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d2,0x80000000000000000000000000000000000000000000000000000001800005bc,0x80000000000000000000000000000000000000000000000000000001800005bc,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe14,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe14,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe16,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe16,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x0,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1,0x4,0x4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x2,0x6,0x6,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003d0,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003d1,0x2000007a4,0x2000007a4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003d2,0x2000007a6,0x2000007a6,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1,0x3,0x3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x2,0x5,0x5,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d0,0x2000007a1,0x2000007a1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d1,0x2000007a3,0x2000007a3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d2,0x2000007a5,0x2000007a5,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1,0x1,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x2,0x4,0x4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d0,0x2000007a0,0x2000007a0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d1,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d2,0x2000007a4,0x2000007a4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0,0,1,0,0,0,231232,1030,3613
